//R化前mob_skill_db.txt＠Auriga
//MOB_ID,ダミー文字列,STATE,SKILL_ID,SKILL_LV,万分率,casttime,delay,妨害可能,ターゲット,条件タイプ,条件値,値1,値2,値3,値4,値5,使用時エモーション
1640,clear,,,,,,,,,,,,,,,,
1649,マーガレッタ=ソリン＠速度減少,chase,30,10,2000,0,10000,yes,target,always,0,,,,,,
1649,マーガレッタ=ソリン＠セイフティウォール,attack,12,10,1000,0,5000,yes,self,always,0,,,,,,
1649,マーガレッタ=ソリン＠ニューマ,attack,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19
1649,マーガレッタ=ソリン＠ニューマ,chase,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19
1649,マーガレッタ=ソリン＠レックスディビーナ,attack,76,10,2000,0,5000,yes,target,always,0,,,,,,18
1649,マーガレッタ=ソリン＠レックスディビーナ,chase,76,10,2000,0,5000,yes,target,always,0,,,,,,18
1649,マーガレッタ=ソリン＠レックスディビーナ,idle,76,10,10000,0,5000,yes,target,casttargeted,,,,,,,18
1649,マーガレッタ=ソリン＠レックスディビーナ,attack,76,10,5000,0,5000,yes,target,casttargeted,,,,,,,18
1649,マーガレッタ=ソリン＠レックスディビーナ,chase,76,10,5000,0,5000,yes,target,casttargeted,,,,,,,18
1649,マーガレッタ=ソリン＠レックスエーテルナ,attack,78,1,1000,0,5000,yes,target,always,0,,,,,,29
1649,マーガレッタ=ソリン＠レックスエーテルナ,chase,78,1,1000,0,5000,yes,target,always,0,,,,,,29
1649,マーガレッタ=ソリン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1649,マーガレッタ=ソリン＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1649,マーガレッタ=ソリン＠聖属性攻撃,attack,189,10,1000,0,5000,yes,target,always,0,,,,,,
1649,マーガレッタ=ソリン＠水属性変化,attack,162,1,10000,500,6000000,no,self,myhpltmaxrate,70,,,,,,9
1649,マーガレッタ=ソリン＠聖属性変化,attack,167,1,10000,500,6000000,no,self,myhpltmaxrate,40,,,,,,9
1649,マーガレッタ=ソリン＠念属性変化,attack,169,1,10000,500,6000000,no,self,myhpltmaxrate,10,,,,,,9
1649,マーガレッタ=ソリン＠ヒール,attack,28,10,3000,0,1500,yes,friend,friendhpltmaxrate,99,,,,,,3
1649,マーガレッタ=ソリン＠ヒール,attack,28,10,3000,0,1500,yes,self,myhpltmaxrate,99,,,,,,3
1649,マーガレッタ=ソリン＠ヒール,idle,28,10,3000,0,1500,yes,friend,friendhpltmaxrate,99,,,,,,3
1649,マーガレッタ=ソリン＠ヒール,idle,28,10,3000,0,1500,yes,self,myhpltmaxrate,99,,,,,,3
1649,マーガレッタ=ソリン＠ヒール,chase,28,10,3000,0,1500,yes,friend,friendhpltmaxrate,99,,,,,,3
1649,マーガレッタ=ソリン＠ヒール,chase,28,10,3000,0,1500,yes,self,myhpltmaxrate,99,,,,,,3
1650,clear,,,,,,,,,,,,,,,,
1650,セシル=ディモン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1650,セシル=ディモン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1650,セシル=ディモン＠取り巻き呼び戻し,attack,352,1,10000,0,10000,yes,self,always,0,,,,,,
1650,セシル=ディモン＠取り巻き呼び戻し,idle,352,1,10000,0,10000,yes,self,always,0,,,,,,
1650,セシル=ディモン＠取り巻き召喚,attack,196,5,10000,700,10000,no,self,slavele,3,1640,1641,1642,1643,1645,
1650,セシル=ディモン＠取り巻き召喚,idle,196,5,10000,700,10000,no,self,slavele,3,1640,1641,1642,1643,1645,
1650,セシル=ディモン＠モンスター召喚,attack,209,5,10000,700,60000000,yes,self,myhpltmaxrate,30,1640,1641,1642,1643,1645,
1650,セシル=ディモン＠ダブルストレイフィング,attack,46,10,2000,0,3000,yes,target,always,0,,,,,,6
1650,セシル=ディモン＠アローシャワー,attack,47,10,2000,0,3000,yes,target,always,0,,,,,,6
1650,セシル=ディモン＠チャージアロー,attack,148,1,2000,0,3000,yes,target,always,0,,,,,,6
1650,セシル=ディモン＠ラッシュアタック,attack,349,5,2000,0,100000,yes,self,always,0,,,,,,
1650,セシル=ディモン＠ラッシュアタック,attack,349,5,2000,0,25000,yes,self,myhpltmaxrate,30,,,,,,
1650,セシル=ディモン＠速度強化,attack,350,5,2000,0,100000,yes,self,always,0,,,,,,
1650,セシル=ディモン＠速度強化,attack,350,5,2000,0,25000,yes,self,myhpltmaxrate,30,,,,,,
1650,セシル=ディモン＠シャープシューティング,attack,382,5,2000,500,1500,no,target,always,0,,,,,,
1650,セシル=ディモン＠クレイモアトラップ,idle,123,5,2000,0,10000,yes,around2,always,0,,,,,,5
1650,セシル=ディモン＠クレイモアトラップ,attack,123,5,500,0,5000,yes,target,always,0,,,,,,5
1650,セシル=ディモン＠サンドマン,idle,119,5,2000,0,10000,yes,around2,always,0,,,,,,5
1650,セシル=ディモン＠サンドマン,attack,119,5,500,0,5000,yes,target,always,0,,,,,,5
1650,セシル=ディモン＠ショックウェーブトラップ,idle,118,5,2000,0,10000,yes,around2,always,0,,,,,,5
1650,セシル=ディモン＠ショックウェーブトラップ,attack,118,5,500,0,5000,yes,target,always,0,,,,,,5
1650,セシル=ディモン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1650,セシル=ディモン＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1650,セシル=ディモン＠風属性攻撃,attack,187,10,1000,0,5000,yes,target,always,0,,,,,,
1650,セシル=ディモン＠水属性変化,attack,162,1,10000,500,6000000,no,self,myhpltmaxrate,70,,,,,,9
1650,セシル=ディモン＠聖属性変化,attack,167,1,10000,500,6000000,no,self,myhpltmaxrate,40,,,,,,9
1650,セシル=ディモン＠念属性変化,attack,169,1,10000,500,6000000,no,self,myhpltmaxrate,10,,,,,,9
1651,clear,,,,,,,,,,,,,,,,
1651,カトリーヌ=ケイロン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1651,カトリーヌ=ケイロン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1651,カトリーヌ=ケイロン＠取り巻き呼び戻し,attack,352,1,10000,0,10000,yes,self,always,0,,,,,,
1651,カトリーヌ=ケイロン＠取り巻き呼び戻し,idle,352,1,10000,0,10000,yes,self,always,0,,,,,,
1651,カトリーヌ=ケイロン＠取り巻き召喚,attack,196,5,10000,700,30000,no,self,slavele,3,1640,1641,1642,1643,1644,
1651,カトリーヌ=ケイロン＠取り巻き召喚,idle,196,5,10000,700,30000,no,self,slavele,3,1640,1641,1642,1643,1644,
1651,カトリーヌ=ケイロン＠モンスター召喚,attack,209,5,10000,700,60000000,yes,self,myhpltmaxrate,30,1640,1641,1642,1643,1644,
1651,カトリーヌ=ケイロン＠ストームガスト,idle,89,10,10000,1000,10000,no,anothertarget,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ロードオブヴァーミリオン,idle,85,10,10000,1000,10000,no,anothertarget,always,0,,,,,,
1651,カトリーヌ=ケイロン＠メテオストーム,idle,83,10,10000,1000,10000,no,anothertarget,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ガンバンテイン,attack,483,1,10000,500,7000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ナパームバルカン,chase,400,5,2000,1000,2000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ストームガスト,chase,89,10,10000,1000,10000,no,target,skillused,18,,,,,,
1651,カトリーヌ=ケイロン＠ロードオブヴァーミリオン,chase,85,10,10000,1000,10000,no,target,skillused,18,,,,,,
1651,カトリーヌ=ケイロン＠メテオストーム,chase,83,10,10000,1000,10000,no,target,skillused,18,,,,,,
1651,カトリーヌ=ケイロン＠サイト,idle,10,1,500,0,5000,yes,self,always,0,,,,,,
1651,カトリーヌ=ケイロン＠サイト,idle,10,1,10000,0,5000,yes,self,skillused,137,,,,,,
1651,カトリーヌ=ケイロン＠ストームガスト,chase,89,10,10000,1000,20000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ロードオブヴァーミリオン,chase,85,10,10000,1000,20000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ストームガスト,attack,89,10,10000,1000,20000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ロードオブヴァーミリオン,attack,85,10,10000,1000,20000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ファイアーピラー,idle,80,10,5000,200,2000,yes,around3,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ファイアーピラー,attack,80,10,2000,200,0,yes,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠メテオストーム,chase,83,10,10000,1000,20000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠メテオストーム,attack,83,10,10000,1000,20000,no,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ヘヴンズドライブ,attack,91,5,2000,0,20000,yes,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ウォーターボール,chase,86,5,5000,0,3000,yes,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ウォーターボール,attack,86,5,5000,0,3000,yes,target,always,0,,,,,,
1651,カトリーヌ=ケイロン＠ランダム属性変化,attack,161,1,10000,500,6000000,no,self,myhpltmaxrate,70,,,,,,9
1651,カトリーヌ=ケイロン＠聖属性変化,attack,167,1,10000,500,6000000,no,self,myhpltmaxrate,40,,,,,,9
1651,カトリーヌ=ケイロン＠念属性変化,attack,169,1,10000,500,6000000,no,self,myhpltmaxrate,10,,,,,,9
