//quest_db.txt
// QuestID,Title,Limit,Target1ID,Target1Num,Target2ID,Target2Num,Target3ID,Target3Num,Drop1MobID,Drop1ItemID,Drop1Rate,Drop2MobID,Drop2ItemID,Drop2Rate,Drop3MobID,Drop3ItemID,Drop3Rate

//4013,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4133,イアラクエスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,イアラクエスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,イアラクエスト,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//4197,暴窟王の洞窟入場,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4229,ブワヤ討伐,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4254,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,エクラージュの悪戯キッズ,0,2363,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,エクラージュの悪戯キッズ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

5016,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,モーラの温泉調査～時間制限①～,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,モーラの温泉調査～時間制限②～,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,モーラの温泉調査,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,モーラの温泉調査～時間制限③～,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,モーラの温泉調査～時間制限④～,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,温泉～コギの家族～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,温泉～コギの家族～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,温泉～コギの家族～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,温泉～コギの家族～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,温泉～コギの家族～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5039,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,デワタの伝統酒,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,デワタの伝統酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,古の短剣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,古の短剣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,古の短剣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

5092,スーパーノービス限界突破,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,スーパーノービス限界突破,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,スーパーノービス限界突破,0,1002,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,スーパーノービス限界突破,0,1063,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,スーパーノービス限界突破,0,1007,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,スーパーノービス限界突破,0,1049,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,スーパーノービス限界突破,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,スーパーノービス限界突破,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,スーパーノービス限界突破,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

5109,レッケンベル社の噂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,レッケンベル社の噂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,レッケンベル社の噂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,禁忌の研究所入場,259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,暴走した実験体①,0,1646,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,暴走した実験体②,0,2235,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,暴走した実験体③,0,1649,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,暴走した実験体④,0,2238,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,暴走した実験体⑤,0,1651,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,暴走した実験体⑥,0,2237,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,暴走した実験体⑦,0,1648,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,暴走した実験体⑧,0,2236,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,暴走した実験体⑨,0,1647,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,暴走した実験体⑩,0,2239,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,暴走した実験体⑪,0,1650,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,暴走した実験体⑫,0,2240,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,暴走した実験体⑬,0,2241,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,レッケンベル社の噂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

5131,影狼・朧転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,影狼・朧転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,影狼・朧転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,影狼・朧転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,影狼・朧転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,影狼・朧転職～知識の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,影狼・朧転職～生存の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,影狼・朧転職～武器の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,影狼・朧転職～知識の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,影狼・朧転職～生存の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,影狼・朧転職～生存の試練～,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,影狼・朧転職～武器の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,影狼・朧転職～武器の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,影狼・朧転職～武器の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,影狼・朧転職～武器の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,影狼・朧転職～戦闘の試練～,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

6000,テコンキッド転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,テコンキッド転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,テコンキッド転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//6005,ソウルリンカー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//6006,ソウルリンカー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//6007,ソウルリンカー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//6008,ソウルリンカー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

6010,スーパーノービス転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

6015,忍者転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,忍者転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,忍者転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,忍者転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

6020,ガンスリンガー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,ガンスリンガー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,ガンスリンガー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,ガンスリンガー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,ガンスリンガー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//7000,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7001,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7002,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7003,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7004,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7005,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7006,ダンサー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7007,拳聖転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7008,拳聖転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7009,拳聖転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7010,拳聖転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//7011,拳聖転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7012,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7013,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7039,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,魔王モロク追跡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,飼育場のお手伝い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,飼育場のお手伝い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,飼育場のお手伝い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7045,飼育場のお手伝い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,飼育場のお手伝い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,飼育場のお手伝い,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7054,ミューの依頼,0,1282,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,ミューの依頼,0,1261,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7067,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7068,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,二つの種族,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,マヌクのモンスター討伐(ラタトスク),0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,マヌクのモンスター討伐(ドゥネイール),0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7076,リーンの依頼,0,2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7077,ドラコの卵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,ドラコの卵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,ブラディウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,ブラディウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7081,ラフィネ族のヤイ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,ラフィネ族のヤイ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7182,エルディカスティス,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,エルディカスティス,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7191,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7197,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7198,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,亀裂の遺物回収,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,亀裂の遺物回収,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,亀裂の遺物回収,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,猫耳と尻尾の男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7206,チェシャーの依頼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,チェシャーの依頼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,チェシャーの依頼,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,チェシャーの依頼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,チェシャーの依頼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,霧の森進入時間制限,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,紫色の竜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7213,紫色の竜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7350,警戒する街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7352,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7353,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7355,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7356,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7359,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7361,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7362,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7365,街の救済者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7366,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7367,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7369,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7370,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7371,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7374,街を思う少女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,お守り配達,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,鉄鍋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,鉄鍋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7378,鉄鍋,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7379,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,イメルダーのお守り,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,イメルダーのお守り,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7385,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,お守り配達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,マリスの子供探し,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,マリスの子供探し,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,マリスの子供探し,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7391,ジェジェリンの落し物,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7392,ジェジェリンの落し物,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,パンドイのシルバーブレイド,0,2311,10,2314,10,0,0,0,0,0,0,0,0,0,0,0
7394,パンドイのシルバーブレイド,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7395,ペリー号のゴースト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,ペリー号のゴースト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7397,ペリー号のゴースト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,ペリー号のゴースト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,ペリー号のゴースト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7401,ディワタへ花束を,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,ディワタへ花束を,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7403,ディワタへ花束を,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7404,ジェジェリン討伐,0,2316,20,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,ジェジェリン討伐,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,警備犬バンタイ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407,警備犬バンタイ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,警備犬バンタイ,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,旅人の友達カプレ,0,2309,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,旅人の友達カプレ,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7412,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7419,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7423,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,ワイルド・ヤイ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,ワイルド・ヤイ,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,郵便配達人は休まない！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7431,郵便配達人は休まない！,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,花が咲き始めた大地のならず者,0,2363,5,2364,5,0,0,0,0,0,0,0,0,0,0,0
7433,花が咲き始めた大地のならず者,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7434,エクラージュの王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
