//mob_skill_db.txt＠Auriga 2009/06/07 01:59:05 (JST)
//MOB_ID,ダミー文字列,STATE,SKILL_ID,SKILL_LV,万分率,casttime,delay,妨害可能,ターゲット,条件タイプ,条件値,値1,値2,値3,値4,値5,使用時エモーション
1252,ハティー＠ストームガスト,chase,89,10,2000,0,5000,no,target,always,0,,,,,,
1252,ハティー＠ストームガスト,attack,89,10,2000,0,5000,no,target,always,0,,,,,,
1252,ハティー＠取り巻き呼び戻し,attack,352,1,10000,0,30000,yes,self,always,0,,,,,,
1252,ハティー＠取り巻き呼び戻し,idle,352,1,10000,0,30000,yes,self,always,0,,,,,,
1252,ハティー＠ターゲット攻撃,attack,172,5,500,0,20000,no,target,always,0,,,,,,
1252,ハティー＠取り巻き召喚,attack,196,5,10000,700,10000,no,self,slavele,3,1606,,,,,
1252,ハティー＠取り巻き召喚,idle,196,5,10000,700,10000,no,self,slavele,3,1606,,,,,
1252,ハティー＠水属性攻撃,attack,184,5,2000,0,5000,no,target,always,0,,,,,,6
1252,ハティー＠水属性攻撃,chase,184,5,2000,0,5000,no,target,skillused,18,,,,,,6
1252,ハティー＠ヒール,idle,28,10,10000,0,10000,yes,self,myhpltmaxrate,50,,,,,,
1253,ガーゴイル＠チャージアロー,attack,148,1,500,0,5000,yes,target,always,0,,,,,,
1253,ガーゴイル＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1253,ガーゴイル＠暗闇攻撃,attack,177,5,500,0,5000,yes,target,always,0,,,,,,
1253,ガーゴイル＠硬化,attack,201,1,2000,0,5000,yes,self,myhpltmaxrate,30,,,,,,9
1253,ガーゴイル＠風属性攻撃,attack,187,1,2000,0,5000,yes,target,always,0,,,,,,
1254,レグルロ＠連続攻撃,attack,171,2,500,700,5000,no,target,always,0,,,,,,6
1254,レグルロ＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1254,レグルロ＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,6,149,,,,
1254,レグルロ＠風属性攻撃,attack,187,1,2000,0,5000,yes,target,always,0,,,,,,
1255,ネレイド＠地属性攻撃,attack,185,3,500,500,5000,no,target,always,0,,,,,,6
1255,ネレイド＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1255,ネレイド＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,0,149,,,,
1256,ペスト＠クローキング,attack,135,1,2000,200,5000,yes,self,always,0,,,,,,
1256,ペスト＠クローキング,idle,135,1,2000,200,5000,yes,self,always,0,,,,,,
1256,ペスト＠クローキング,chase,135,1,2000,200,5000,yes,self,always,0,,,,,,
1256,ペスト＠連続攻撃,attack,171,1,500,700,5000,no,target,always,0,,,,,,
1256,ペスト＠闇属性攻撃,attack,190,1,2000,0,5000,yes,target,always,0,,,,,,
1256,ペスト＠毒化攻撃,attack,176,1,500,800,5000,no,target,always,0,,,,,,
1257,インジャスティス＠ソニックブロー,attack,136,10,500,800,5000,no,target,always,0,,,,,,2
1257,インジャスティス＠闇属性攻撃,attack,190,1,2000,0,5000,yes,target,always,0,,,,,,
1258,ゴブリンアーチャー＠エモーション,chase,197,1,2000,0,5000,yes,self,always,0,16,,,,,
1258,ゴブリンアーチャー＠毒化攻撃,attack,176,1,500,800,5000,no,target,always,0,,,,,,
1258,ゴブリンアーチャー＠毒属性攻撃,attack,188,2,500,500,5000,no,target,always,0,,,,,,
1259,グリフォン＠ピアース,attack,56,10,500,700,5000,no,target,always,0,,,,,,6
1259,グリフォン＠クリティカル攻撃,attack,170,1,500,500,5000,no,target,always,0,,,,,,6
1259,グリフォン＠風属性攻撃,attack,187,1,2000,0,5000,yes,target,always,0,,,,,,
1260,ダークフレーム＠暗闇攻撃,attack,177,3,500,0,5000,yes,target,always,0,,,,,,1
1260,ダークフレーム＠暗闇攻撃,chase,177,3,500,0,5000,yes,target,always,0,,,,,,1
1260,ダークフレーム＠吸血攻撃,attack,199,1,500,0,5000,yes,target,always,0,,,,,,26
1260,ダークフレーム＠呪い攻撃,attack,181,3,500,800,5000,no,target,always,0,,,,,,0
1260,ダークフレーム＠呪い攻撃,chase,181,3,500,800,5000,no,target,always,0,,,,,,0
1260,ダークフレーム＠リフレクトシールド,attack,252,2,500,0,300000,no,self,always,0,,,,,,7
1260,ダークフレーム＠石化攻撃,attack,180,3,500,500,5000,no,target,always,0,,,,,,2
1260,ダークフレーム＠石化攻撃,chase,180,3,500,500,5000,no,target,always,0,,,,,,2
1261,ワイルドローズ＠ソニックブロー,attack,136,5,500,800,5000,no,target,always,0,,,,,,6
1261,ワイルドローズ＠エモーション,loot,197,1,2000,0,5000,yes,self,always,0,2,,,,,
1261,ワイルドローズ＠風属性攻撃,attack,187,1,2000,0,5000,yes,target,always,0,,,,,,
1262,ミュータントドラゴン＠ファイアーボール,chase,17,10,500,0,5000,yes,target,always,0,,,,,,
1262,ミュータントドラゴン＠火属性攻撃,attack,186,5,500,500,5000,no,target,always,0,,,,,,6
1262,ミュータントドラゴン＠マグナムブレイク,attack,7,10,500,500,5000,no,self,always,0,,,,,,
1263,ウィンドゴースト＠ショックウェーブトラップ,idle,118,5,500,0,300000,yes,around2,always,0,,,,,,29
1263,ウィンドゴースト＠ライトニングボルト,attack,20,5,500,1500,5000,yes,target,always,0,,,,,,6
1263,ウィンドゴースト＠ライトニングボルト,chase,20,5,500,1500,5000,yes,target,always,0,,,,,,6
1263,ウィンドゴースト＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,29,,,,,
1263,ウィンドゴースト＠魔力攻撃,attack,192,1,500,1000,5000,no,target,always,0,,,,,,9
1263,ウィンドゴースト＠不死属性攻撃,attack,347,1,2000,0,5000,yes,target,always,0,,,,,,
1263,ウィンドゴースト＠ユピテルサンダー,attack,84,3,500,1500,5000,yes,target,always,0,,,,,,6
1263,ウィンドゴースト＠ユピテルサンダー,chase,84,3,500,1500,5000,yes,target,always,0,,,,,,6
1264,半漁人＠ピアース,attack,56,5,500,700,5000,no,target,always,0,,,,,,
1264,半漁人＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1264,半漁人＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,6,149,,,,
1264,半漁人＠遠距離攻撃,chase,160,1,500,0,5000,yes,target,always,0,,,,,,
1264,半漁人＠水属性攻撃,attack,184,3,500,500,5000,no,target,always,0,,,,,,6
1265,クッキー＠ヒール,attack,28,5,10000,500,5000,yes,friend,friendhpltmaxrate,60,,,,,,0
1265,クッキー＠ヒール,attack,28,5,10000,500,5000,yes,self,myhpltmaxrate,30,,,,,,0
1265,クッキー＠ヒール,idle,28,5,10000,500,5000,yes,friend,friendhpltmaxrate,60,,,,,,0
1265,クッキー＠ヒール,idle,28,5,10000,500,5000,yes,self,myhpltmaxrate,30,,,,,,0
1265,クッキー＠ヒール,chase,28,5,10000,500,5000,yes,friend,friendhpltmaxrate,60,,,,,,0
1265,クッキー＠ヒール,chase,28,5,10000,500,5000,yes,self,myhpltmaxrate,30,,,,,,0
1265,クッキー＠エモーション,walk,197,1,2000,0,5000,yes,self,always,0,2,,,,,
1265,クッキー＠念属性攻撃,attack,191,5,500,0,5000,yes,target,always,0,,,,,,4
1265,クッキー＠念属性攻撃,chase,191,5,500,0,5000,yes,target,always,0,,,,,,4
1267,ジェスター＠テレポート,attack,26,1,500,0,5000,yes,self,myhpltmaxrate,30,,,,,,
1267,ジェスター＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1267,ジェスター＠テレポート,idle,26,1,500,0,5000,yes,self,always,0,,,,,,
1267,ジェスター＠エモーション,walk,197,1,2000,0,5000,yes,self,always,0,2,,,,,
1267,ジェスター＠幻覚攻撃,chase,207,1,500,500,5000,yes,target,always,0,,,,,,18
1267,ジェスター＠風属性攻撃,attack,187,1,2000,0,5000,yes,target,always,0,,,,,,
1267,ジェスター＠プロボック,chase,6,10,2000,600,5000,no,target,always,0,,,,,,18
1267,ジェスター＠リバースオーキッシュ,attack,294,1,50,0,30000,yes,target,always,0,,,,,,18
1267,ジェスター＠リバースオーキッシュ,chase,294,1,50,0,30000,yes,target,always,0,,,,,,18
1268,ブラッディナイト＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1268,ブラッディナイト＠ブランディッシュスピア,attack,57,5,500,1000,5000,no,target,always,0,,,,,,9
1268,ブラッディナイト＠火属性変化,attack,164,1,10000,2000,600000,no,self,myhpltmaxrate,20,,,,,,
1268,ブラッディナイト＠闇属性攻撃,attack,190,2,500,500,5000,no,target,always,0,,,,,,9
1268,ブラッディナイト＠シールドチャージ,attack,250,5,500,0,5000,yes,target,always,0,,,,,,9
1268,ブラッディナイト＠メテオストーム,attack,83,5,2000,1500,5000,no,target,myhpltmaxrate,20,,,,,,
1268,ブラッディナイト＠メテオストーム,chase,83,5,2000,1500,5000,no,target,myhpltmaxrate,20,,,,,,
1268,ブラッディナイト＠ブレイクウェポン,attack,343,5,500,0,30000,yes,target,always,0,,,,,,
1269,クロック＠呪い攻撃,attack,181,3,500,800,5000,no,target,always,0,,,,,,6
1269,クロック＠地属性攻撃,attack,185,3,500,500,5000,no,target,always,0,,,,,,6
1269,クロック＠スタン攻撃,attack,179,3,500,1500,5000,no,target,always,0,,,,,,6
1269,クロック＠モードチェンジ,attack,474,1,10000,0,30000,yes,self,always,0,6,133,,,,
1269,クロック＠エモーション,idle,197,1,200,0,30000,yes,self,always,0,9,145,,,,
1270,時計塔管理者＠テレポート,idle,26,1,500,0,5000,yes,self,always,0,,,,,,
1270,時計塔管理者＠ファイアーピラー,idle,80,5,500,0,5000,yes,around2,always,0,,,,,,9
1270,時計塔管理者＠ディスペル,attack,289,1,500,0,30000,yes,target,always,0,,,,,,
1270,時計塔管理者＠沈黙攻撃,attack,178,5,500,700,5000,no,target,always,0,,,,,,9
1270,時計塔管理者＠沈黙攻撃,chase,178,5,500,700,5000,no,target,always,0,,,,,,9
1270,時計塔管理者＠睡眠攻撃,attack,182,5,500,0,5000,yes,target,always,0,,,,,,9
1270,時計塔管理者＠睡眠攻撃,chase,182,5,500,0,5000,yes,target,always,0,,,,,,9
1270,時計塔管理者＠モードチェンジ,attack,474,1,10000,0,30000,yes,self,always,0,6,133,,,,
1270,時計塔管理者＠エモーション,idle,197,1,200,0,30000,yes,self,always,0,9,145,,,,
1271,アリゲーター＠水属性攻撃,attack,184,2,500,500,5000,no,target,always,0,,,,,,6
1271,アリゲーター＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,145,,,,
1272,ダークロード＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1272,ダークロード＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1272,ダークロード＠速度強化,attack,350,5,10000,0,30000,yes,self,myhpltmaxrate,30,,,,,,6
1272,ダークロード＠ファイアーウォール,chase,18,10,2000,500,5000,no,target,always,0,,,,,,
1272,ダークロード＠取り巻き呼び戻し,attack,352,1,10000,0,30000,yes,self,always,0,,,,,,
1272,ダークロード＠取り巻き呼び戻し,idle,352,1,10000,0,30000,yes,self,always,0,,,,,,
1272,ダークロード＠ヘルジャッジメント,chase,662,5,10000,800,10000,no,self,always,0,,,,,,36
1272,ダークロード＠ヘルジャッジメント,attack,662,5,10000,800,10000,no,self,always,0,,,,,,36
1272,ダークロード＠デッドリーアタック,attack,203,1,500,800,5000,no,target,always,0,,,,,,9
1272,ダークロード＠ブレイクヘルム,attack,345,10,2000,500,5000,no,target,always,0,,,,,,
1272,ダークロード＠取り巻き召喚,attack,196,3,10000,700,10000,no,self,slavele,3,1605,,,,,
1272,ダークロード＠取り巻き召喚,idle,196,3,10000,700,10000,no,self,slavele,3,1605,,,,,
1272,ダークロード＠メテオストーム,attack,83,10,5000,500,2000,no,target,always,0,,,,,,
1272,ダークロード＠メテオストーム,chase,83,10,5000,500,2000,no,target,skillused,18,,,,,,
1272,ダークロード＠メテオストーム,chase,83,10,5000,500,2000,no,target,always,0,,,,,,
1273,オークレディ＠速度増加,chase,29,1,500,700,5000,no,self,always,0,,,,,,30
1273,オークレディ＠エモーション,chase,197,1,2000,0,5000,yes,self,always,0,3,,,,,
1273,オークレディ＠地属性攻撃,attack,185,3,500,500,5000,no,target,always,0,,,,,,
1274,メガリス＠テレポート,idle,26,1,500,0,5000,yes,self,always,0,,,,,,
1274,メガリス＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,9,,,,,
1275,アリス＠ヒール,idle,28,9,10000,500,5000,yes,friend,friendhpltmaxrate,60,,,,,,3
1275,アリス＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1275,アリス＠シールドチャージ,attack,250,3,2000,0,5000,no,target,always,0,,,,,,6
1275,アリス＠ディスペル,chase,289,5,500,0,30000,yes,target,always,0,,,,,,
1275,アリス＠ディスペル,attack,289,5,500,0,30000,yes,target,always,0,,,,,,
1275,アリス＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,2,,,,,
1275,アリス＠取り巻き召喚,idle,196,1,500,2000,60000,no,self,slavele,0,1744,,,,,
1276,レイドリックアーチャー＠チャージアロー,attack,148,1,500,0,5000,yes,target,always,0,,,,,,9
1276,レイドリックアーチャー＠闇属性攻撃,attack,190,3,500,500,5000,no,target,always,0,,,,,,9
1276,レイドリックアーチャー＠オートガード,chase,249,2,2000,0,300000,yes,self,longrangeattacked,,,,,,,
1276,レイドリックアーチャー＠オートガード,attack,249,2,500,0,300000,yes,self,always,0,,,,,,
1277,天下大将軍＠暗闇攻撃,idle,177,3,10000,1500,5000,no,anothertarget,longrangeattacked,,,,,,,6
1277,天下大将軍＠暗闇攻撃,idle,177,3,10000,1500,5000,no,anothertarget,casttargeted,,,,,,,6
1277,天下大将軍＠火属性攻撃,attack,186,2,500,500,5000,no,anothertarget,always,0,,,,,,
1277,天下大将軍＠アーススパイク,idle,90,3,5000,1500,5000,no,anothertarget,longrangeattacked,,,,,,,6
1277,天下大将軍＠アーススパイク,idle,90,3,5000,1500,5000,no,anothertarget,casttargeted,,,,,,,6
1278,スタラクタイトゴーレム＠スタン攻撃,attack,179,4,500,1500,5000,no,target,always,0,,,,,,6
1278,スタラクタイトゴーレム＠インデュア,chase,8,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,6
1278,スタラクタイトゴーレム＠モードチェンジ,attack,474,1,10000,0,30000,yes,self,always,0,6,133,,,,
1278,スタラクタイトゴーレム＠エモーション,idle,197,1,200,0,30000,yes,self,always,0,9,145,,,,
1278,スタラクタイトゴーレム＠オートガード,chase,249,5,2000,0,300000,yes,self,longrangeattacked,,,,,,,
1278,スタラクタイトゴーレム＠オートガード,attack,249,5,500,0,300000,yes,self,always,0,,,,,,
1279,三葉蟲＠地属性攻撃,attack,185,2,500,500,5000,no,target,always,0,,,,,,
1280,ゴブリンライダー＠エモーション,chase,197,1,2000,0,5000,yes,self,always,0,27,,,,,
1280,ゴブリンライダー＠自爆,attack,173,1,500,2000,5000,no,self,myhpltmaxrate,50,,,,,,23
1280,ゴブリンライダー＠風属性攻撃,attack,187,1,2000,0,5000,yes,target,always,0,,,,,,
1280,ゴブリンライダー＠マグナムブレイク,attack,7,9,500,500,5000,no,self,always,0,,,,,,6
1281,セージワーム＠コールドボルト,chase,14,3,500,1500,5000,yes,target,always,0,,,,,,6
1281,セージワーム＠ファイアーボルト,chase,19,3,500,1500,5000,yes,target,always,0,,,,,,6
1281,セージワーム＠ライトニングボルト,chase,20,3,500,1500,5000,yes,target,always,0,,,,,,6
1281,セージワーム＠セイフティウォール,attack,12,5,2000,1000,20000,yes,self,always,0,,,,,,20
1281,セージワーム＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,32,,,,,
1281,セージワーム＠ディスペル,attack,289,5,0,0,30000,yes,target,always,0,,,,,,20
1282,コボルドアーチャー＠ダブルストレイフィング,attack,46,1,500,1000,5000,no,target,always,0,,,,,,6
1282,コボルドアーチャー＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,20,,,,,
1282,コボルドアーチャー＠火属性攻撃,attack,186,2,500,500,5000,no,target,always,0,,,,,,6
1283,キメラ＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1283,キメラ＠火属性攻撃,attack,186,3,500,500,5000,no,target,always,0,,,,,,6
1283,キメラ＠範囲攻撃,attack,174,1,2000,0,5000,yes,target,attackpcge,2,,,,,,
1283,キメラ＠取り巻き召喚,idle,196,4,10000,2000,60000,no,self,slavele,0,1253,,,,,
1283,キメラ＠ヘヴンズドライブ,attack,91,5,500,1200,5000,yes,target,always,0,,,,,,6
1283,キメラ＠ヘヴンズドライブ,chase,91,5,500,1200,5000,yes,target,always,0,,,,,,6
1283,キメラ＠ブレイクシールド,attack,346,5,500,0,5000,yes,target,always,0,,,,,,6
1283,キメラ＠オートガード,attack,249,5,500,0,300000,yes,self,always,0,,,,,,
1283,キメラ＠オートガード,chase,249,5,2000,0,300000,yes,self,longrangeattacked,,,,,,,
1285,アーチャーガーディアン＠チャージアロー,attack,148,1,2000,0,5000,yes,target,always,0,,,,,,
1285,アーチャーガーディアン＠ダブルストレイフィング,attack,46,1,2000,1000,5000,no,target,always,0,,,,,,
1287,ソルジャーガーディアン＠スタン攻撃,attack,179,5,500,1500,5000,no,target,always,0,,,,,,
1287,ソルジャーガーディアン＠バッシュ,attack,5,10,2000,0,5000,yes,target,always,0,,,,,,
1289,マヤパープル＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1289,マヤパープル＠ブランディッシュスピア,attack,57,10,500,1000,5000,no,target,always,0,,,,,,
1289,マヤパープル＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,161,,,,
1289,マヤパープル＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,7,181,,,,
1289,マヤパープル＠取り巻き召喚,idle,196,3,10000,2000,60000,no,self,slavele,0,1194,,,,,
1289,マヤパープル＠ヘヴンズドライブ,attack,91,5,500,1200,5000,yes,target,always,0,,,,,,
1289,マヤパープル＠ヘヴンズドライブ,chase,91,5,500,1200,5000,yes,target,always,0,,,,,,
1290,ジェネラルスケルトン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1290,ジェネラルスケルトン＠ソニックブロー,attack,136,10,500,800,5000,no,target,always,0,,,,,,
1290,ジェネラルスケルトン＠連続攻撃,attack,171,2,500,700,5000,no,target,always,0,,,,,,
1290,ジェネラルスケルトン＠範囲攻撃,attack,174,1,2000,0,5000,no,target,attackpcge,2,,,,,,
1290,ジェネラルスケルトン＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1028,1016,,,,
1291,デッドリーレイス＠速度減少,chase,30,9,500,1000,5000,no,target,always,0,,,,,,29
1291,デッドリーレイス＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1291,デッドリーレイス＠グリムトゥース,chase,137,5,2000,0,5000,yes,target,always,0,,,,,,
1291,デッドリーレイス＠呪い攻撃,attack,181,5,500,800,5000,no,target,always,0,,,,,,29
1291,デッドリーレイス＠呪い攻撃,chase,181,5,500,800,5000,no,target,always,0,,,,,,29
1291,デッドリーレイス＠毒化攻撃,attack,176,5,500,800,5000,no,target,always,0,,,,,,29
1292,ミニデモ＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1292,ミニデモ＠ダークブレス,attack,202,2,500,800,5000,no,target,always,0,,,,,,29
1292,ミニデモ＠闇属性攻撃,attack,190,1,2000,0,5000,yes,target,always,0,,,,,,
1292,ミニデモ＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1292,ミニデモ＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,18,149,,,,
1292,ミニデモ＠取り巻き召喚,attack,196,2,10000,2000,60000,no,self,slavele,0,1109,,,,,11
1292,ミニデモ＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1109,,,,,11
1292,ミニデモ＠ダークサンダー,attack,341,5,500,1500,5000,yes,target,always,0,,,,,,29
1292,ミニデモ＠ダークサンダー,chase,341,5,500,1500,5000,yes,target,always,0,,,,,,29
1292,ミニデモ＠リバースオーキッシュ,attack,294,1,50,0,30000,yes,target,always,0,,,,,,18
1292,ミニデモ＠リバースオーキッシュ,chase,294,1,50,0,30000,yes,target,always,0,,,,,,18
1293,クリーミーフィアー＠テレポート,attack,26,1,500,0,5000,yes,self,always,0,,,,,,
1293,クリーミーフィアー＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1293,クリーミーフィアー＠テレポート,idle,26,1,500,0,5000,yes,self,always,0,,,,,,
1293,クリーミーフィアー＠暗闇攻撃,attack,177,5,500,0,5000,yes,target,always,0,,,,,,
1293,クリーミーフィアー＠呪い攻撃,attack,181,5,500,800,5000,no,target,always,0,,,,,,
1293,クリーミーフィアー＠取り巻き召喚,idle,196,3,10000,2000,60000,no,self,slavele,0,1018,,,,,
1293,クリーミーフィアー＠インティミデイト,attack,219,1,500,0,5000,yes,target,always,0,,,,,,
1294,キラーマンティス＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1294,キラーマンティス＠連続攻撃,attack,171,1,500,700,5000,no,target,always,0,,,,,,
1294,キラーマンティス＠クリティカル攻撃,attack,170,1,500,500,5000,no,target,always,0,,,,,,6
1294,キラーマンティス＠地属性攻撃,attack,185,3,500,500,5000,no,target,always,0,,,,,,6
1294,キラーマンティス＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1294,キラーマンティス＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,6,149,,,,
1294,キラーマンティス＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1139,,,,,
1295,オウルバロン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1295,オウルバロン＠ライトニングボルト,attack,20,5,2000,0,5000,yes,target,always,0,,,,,,
1295,オウルバロン＠ライトニングボルト,chase,20,5,2000,0,5000,yes,target,always,0,,,,,,
1295,オウルバロン＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,32,,,,,
1295,オウルバロン＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,6,181,,,,
1295,オウルバロン＠ディスペル,attack,289,5,0,0,30000,yes,target,always,0,,,,,,5
1295,オウルバロン＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,161,,,,
1295,オウルバロン＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1320,,,,,
1296,コボルドリーダー＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1296,コボルドリーダー＠アドレナリンラッシュ,attack,111,10,500,1500,30000,no,self,always,0,,,,,,6
1296,コボルドリーダー＠アドレナリンラッシュ,chase,111,10,500,1500,30000,no,self,always,0,,,,,,6
1296,コボルドリーダー＠シールドチャージ,attack,250,3,500,0,5000,no,target,always,0,,,,,,6
1296,コボルドリーダー＠取り巻き召喚,attack,196,5,10000,2000,60000,no,self,slavele,2,1133,1134,1135,1282,,27
1296,コボルドリーダー＠取り巻き召喚,idle,196,5,10000,2000,60000,no,self,slavele,2,1133,1134,1135,1282,,27
1297,エンシェントマミー＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1297,エンシェントマミー＠不死属性攻撃,attack,347,3,500,500,5000,no,target,always,0,,,,,,
1297,エンシェントマミー＠ダークブレス,attack,202,3,500,800,5000,no,target,always,0,,,,,,7
1298,ゾンビマスター＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1298,ゾンビマスター＠ブランディッシュスピア,attack,57,5,500,1000,5000,no,target,always,0,,,,,,
1298,ゾンビマスター＠毒化攻撃,attack,176,3,500,800,5000,no,target,always,0,,,,,,
1298,ゾンビマスター＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1036,,,,,
1299,ゴブリンリーダー＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1299,ゴブリンリーダー＠マキシマイズパワー,attack,114,5,500,1000,5000,no,self,always,0,,,,,,27
1299,ゴブリンリーダー＠マキシマイズパワー,chase,114,5,500,1000,5000,no,self,always,0,,,,,,27
1299,ゴブリンリーダー＠シールドチャージ,attack,250,3,500,0,5000,no,target,always,0,,,,,,27
1299,ゴブリンリーダー＠取り巻き召喚,attack,196,5,10000,2000,60000,no,self,slavele,2,1122,1123,1124,1125,1126,27
1299,ゴブリンリーダー＠取り巻き召喚,idle,196,5,10000,2000,60000,no,self,slavele,2,1122,1123,1124,1125,1126,27
1300,キャタピラー＠石化攻撃,attack,180,5,500,500,5000,no,target,always,0,,,,,,
1300,キャタピラー＠毒化攻撃,attack,176,5,500,800,5000,no,target,always,0,,,,,,
1300,キャタピラー＠沈黙攻撃,attack,178,3,500,700,5000,no,target,always,0,,,,,,
1301,アムムト＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1301,アムムト＠メマーナイト,attack,42,9,500,800,5000,no,target,always,0,,,,,,8
1301,アムムト＠アシッドテラー,chase,230,5,500,0,5000,yes,target,always,0,,,,,,29
1301,アムムト＠闇属性攻撃,attack,190,3,500,500,5000,no,target,always,0,,,,,,6
1301,アムムト＠エモーション,walk,197,1,2000,0,5000,yes,self,always,0,2,,,,,
1301,アムムト＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1110,,,,,
1302,ダークイリュージョン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1302,ダークイリュージョン＠ターゲット攻撃,attack,172,2,500,1000,20000,no,target,always,0,,,,,,
1302,ダークイリュージョン＠メテオストーム,attack,83,5,500,1500,5000,yes,target,always,0,,,,,,
1302,ダークイリュージョン＠メテオストーム,chase,83,5,500,1500,5000,yes,target,always,0,,,,,,
1303,ジャイアントホーネット＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1303,ジャイアントホーネット＠貫通攻撃,attack,158,3,500,0,5000,yes,target,always,0,,,,,,6
1303,ジャイアントホーネット＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1303,ジャイアントホーネット＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,9,149,,,,
1303,ジャイアントホーネット＠沈黙攻撃,chase,178,3,500,700,5000,no,target,always,0,,,,,,
1303,ジャイアントホーネット＠スタン攻撃,attack,179,3,500,1500,5000,no,target,always,0,,,,,,6
1303,ジャイアントホーネット＠風属性攻撃,attack,187,2,500,500,5000,no,target,always,0,,,,,,6
1304,ジャイアントスパイダー＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1304,ジャイアントスパイダー＠グリムトゥース,chase,137,5,2000,0,5000,yes,target,always,0,,,,,,
1304,ジャイアントスパイダー＠毒化攻撃,attack,176,5,500,800,5000,no,target,always,0,,,,,,
1304,ジャイアントスパイダー＠ホールドウェブ,attack,342,1,500,0,30000,yes,target,always,0,,,,,,
1304,ジャイアントスパイダー＠エモーション,chase,197,1,200,0,5000,yes,self,always,0,19,129,,,,
1304,ジャイアントスパイダー＠エモーション,idle,197,1,2000,0,5000,yes,self,always,0,9,149,,,,
1304,ジャイアントスパイダー＠取り巻き召喚,idle,196,2,10000,2000,60000,no,self,slavele,0,1100,,,,,
1305,エンシェントワーム＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1305,エンシェントワーム＠ベナムダスト,attack,140,1,500,1500,5000,no,around5,always,0,,,,,,
1305,エンシェントワーム＠毒化攻撃,attack,176,5,500,800,5000,no,target,always,0,,,,,,
1305,エンシェントワーム＠ホールドウェブ,attack,342,1,500,500,5000,no,target,always,0,,,,,,
